"Age0" "Age1" "Age2" "Age3" "Age4" "Age5" "Age6" "Age7" "Age8" "Age9" "Age10"
0.083743842364532 0.0171288743882545 0.0200283228808416 0.0170715692711753 0.0164344408717399 0.0151598073555166 0.0174101164108375 0.0136864557412016 0.0213776722090261 0.0219619326500732 0.0239477503628447
0.0525451559934319 0.0244698205546493 0.0304470969047137 0.0263952724885095 0.0232940335834227 0.0154334500875657 0.0118471206345936 0.00888730892285816 0.00316706254948535 0.00585651537335286 0.00507982583454282
0.349753694581281 0.278955954323002 0.264515476431317 0.285357846355877 0.289246159342622 0.311077057793345 0.32780467703719 0.307323142552435 0.320665083135392 0.313323572474378 0.329462989840348
0.203612479474548 0.380913539967374 0.412401375682784 0.408535784635588 0.394355126831011 0.391254378283713 0.390954980941589 0.415926057589762 0.393507521773555 0.45095168374817 0.420174165457184
0.0804597701149425 0.127243066884176 0.129273720412705 0.122521339461589 0.141764916041443 0.152035901926445 0.146595240548058 0.144152150728759 0.161520190023753 0.128843338213763 0.137155297532656
0.229885057471264 0.16394779771615 0.137062512644143 0.128693368351937 0.11718470882458 0.0896453590192644 0.0727310188523746 0.0760753643796658 0.0704671417260491 0.0541727672035139 0.058055152394775
0 0.00734094616639478 0.00394497268865062 0.0072225869993434 0.0102893890675241 0.0155976357267951 0.0178221901720408 0.018485602559545 0.0110847189231987 0.0146412884333821 0.0130624092888244
0 0 0.00232652235484524 0.00420223243598162 0.00743122543765631 0.00979640980735552 0.0148346554033172 0.0154639175257732 0.0182106096595408 0.0102489019033675 0.0130624092888244
